"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 27 01:36:49 UTC 2024","Sat Apr 27 01:48:39 UTC 2024","710465","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_relation_with_charm_libraries","Test basic functionality of database relation interface."
"passed","Sat Apr 27 01:54:54 UTC 2024","Sat Apr 27 02:01:12 UTC 2024","378801","tests.integration.relations","test_db","","","","test_remove_relation",""
"passed","Sat Apr 27 02:02:23 UTC 2024","Sat Apr 27 02:03:25 UTC 2024","62166","tests.integration","test_subordinates","","","","test_scale_down",""
"passed","Sat Apr 27 01:52:09 UTC 2024","Sat Apr 27 02:02:23 UTC 2024","613889","tests.integration","test_subordinates","","","","test_scale_up",""
"passed","Sat Apr 27 01:51:37 UTC 2024","Sat Apr 27 01:53:00 UTC 2024","83534","tests.integration","test_upgrade","","","","test_upgrade_from_edge",""
"passed","Sat Apr 27 01:41:54 UTC 2024","Sat Apr 27 01:41:54 UTC 2024","452","tests.integration","test_charm","","","","test_logrotate","Verify that logs will be rotated."
"passed","Sat Apr 27 01:52:01 UTC 2024","Sat Apr 27 01:55:25 UTC 2024","204236","tests.integration.relations","test_peers","","","","test_scaling","Test data is replicated to new units after a scale up."
"passed","Sat Apr 27 01:39:23 UTC 2024","Sat Apr 27 01:52:01 UTC 2024","757447","tests.integration.relations","test_peers","","","","test_scaled_relations","Test that the pgbouncer, postgres, and client charms can relate to one another."
"passed","Sat Apr 27 02:04:42 UTC 2024","Sat Apr 27 02:09:09 UTC 2024","266582","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_scaling","Check these relations all work when scaling pgbouncer."
"passed","Sat Apr 27 01:47:59 UTC 2024","Sat Apr 27 01:48:24 UTC 2024","24519","tests.integration.relations.pgbouncer_provider","test_data_integrator","","","","test_remove_tls",""
"passed","Sat Apr 27 02:09:09 UTC 2024","Sat Apr 27 02:09:51 UTC 2024","42036","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_relation_broken","Test that the user is removed when the relation is broken."
"passed","Sat Apr 27 01:48:39 UTC 2024","Sat Apr 27 01:48:40 UTC 2024","1020","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_usage","Check we can update and delete things."
"passed","Sat Apr 27 01:36:21 UTC 2024","Sat Apr 27 01:47:27 UTC 2024","666801","tests.integration.relations.pgbouncer_provider","test_data_integrator","","","","test_deploy_and_relate","Test basic functionality of database relation interface."
